Data,Close
05/2011,21786.59976511712
06/2011,21201.581150261864
07/2011,21889.102450338258
08/2011,19184.944706298375
09/2011,17245.704135304553
10/2011,18244.48167494591
11/2011,17454.424956099465
12/2011,17854.69382916993
01/2012,19412.60708940341
02/2012,20698.09088922925
03/2012,20146.51445524805
04/2012,19969.35974753081
05/2012,19357.729156147838
06/2012,19629.936956252826
07/2012,20072.169998743884
08/2012,19987.999174682074
09/2012,20692.677402672765
10/2012,20283.693307737416
11/2012,20641.214051867362
12/2012,21284.206644475693
01/2013,21278.81754039649
02/2013,22199.530200934587
03/2013,22821.282823378908
04/2013,22798.605405317023
05/2013,22763.824930766863
06/2013,20644.15188175912
07/2013,20445.54467525976
08/2013,19812.799497450316
09/2013,20663.84498959066
10/2013,21190.783689257383
11/2013,20855.724503863334
12/2013,20461.992335481664
01/2014,20305.49821363088
02/2014,20691.014966788967
03/2014,21161.433023788435
04/2014,21138.642947150387
05/2014,22148.315137288857
06/2014,22454.768456193804
07/2014,23073.684566734228
08/2014,23956.14714488613
09/2014,24007.397588121457
10/2014,23684.81192399583
11/2014,23386.86888608635
12/2014,23350.36584939872
01/2015,25427.056224882886
02/2015,26140.694037976635
03/2015,27259.71911087009
04/2015,28508.624669366058
05/2015,29252.105146669583
06/2015,27354.098267772715
07/2015,25727.405777611293
08/2015,22718.595943700835
09/2015,22731.678865892936
10/2015,24471.764446521254
11/2015,24818.243423801097
12/2015,24124.182675400683
01/2016,22146.155268297105
02/2016,22121.811545371485
03/2016,23260.890723557415
04/2016,23559.813124240532
05/2016,23225.864618667
06/2016,23916.29445340763
07/2016,24904.28882451803
08/2016,25308.752215273907
09/2016,25563.224646991257
10/2016,25667.23192695714
11/2016,25173.452640707543
12/2016,25344.94707678635
01/2017,25991.454417747264
02/2017,27739.718997721324
03/2017,28206.07833745107
04/2017,27887.790276061314
05/2017,27339.982525862313
06/2017,27080.15280102674
07/2017,27281.47123462299
08/2017,27570.817389576277
09/2017,27614.206018256817
10/2017,28983.724807846582
11/2017,28955.63112187681
12/2017,29653.330871567156
01/2018,30189.64094434081
